voxel_idx,n_eff,k_opp,k_conc,p_opp,p_conc,bold_median,dcmr_median,bold_mean,dcmr_mean
9134,37,14,23,0.3783783783783784,0.6216216216216216,0.31045654,5.427242,0.33151743,6.43588
9135,37,15,22,0.4054054054054054,0.5945945945945946,0.44564497,4.694704,0.62091404,7.274898
9136,37,21,16,0.5675675675675675,0.4324324324324324,0.41428795,-0.6269647,0.4700315,3.700884
9141,37,14,23,0.3783783783783784,0.6216216216216216,-0.40321016,2.7382956,-0.5034462,0.3260613
9148,37,15,22,0.4054054054054054,0.5945945945945946,0.35656708,4.7762203,0.3229529,5.796069
9149,37,15,22,0.4054054054054054,0.5945945945945946,0.6127571,3.5076025,0.6649166,6.760192
9150,37,16,21,0.4324324324324324,0.5675675675675675,0.49378562,-0.9626626,0.45658073,5.087907
9159,37,15,22,0.4054054054054054,0.5945945945945946,-0.2170899,-2.1978567,-0.34661812,-0.42621034
9166,37,14,23,0.3783783783783784,0.6216216216216216,0.23536938,3.879426,0.2919676,3.1155164
9167,37,19,18,0.5135135135135135,0.4864864864864865,0.5197152,1.2424479,0.45280293,4.1246047
9168,37,16,21,0.4324324324324324,0.5675675675675675,0.44410014,2.759881,0.4690604,4.91753
