voxel,bold_mean,dcmro2_mean,dcbf_mean,considered,cmro2_sig,finite_all
27110,1.1729254,-0.13578473,3.6301894,0,0,1
27111,-0.98404396,2.879573,7.0900455,0,0,1
27112,0.7166227,5.268355,8.4497175,0,0,1
27113,0.2181144,4.4436007,6.3779597,1,0,1
27114,-0.03153271,5.9437747,6.5832276,0,0,1
27115,0.3275665,6.382058,8.922018,1,0,1
27116,0.42272073,6.316976,9.046296,1,1,1
27117,0.4711419,8.003607,12.085817,1,1,1
27118,0.6130345,7.7037764,12.486159,1,1,1
27119,0.63738596,7.2611103,12.460145,1,0,1
27120,0.6269642,6.0762825,11.142921,1,0,1
27121,0.58019114,5.0080934,9.901531,1,0,1
27122,0.44272888,3.8205383,8.428182,1,0,1
27123,0.25750762,2.432806,6.737544,1,0,1
27124,0.20867868,1.7577255,5.6347284,1,0,1
27125,0.036206104,3.9817393,8.326619,0,0,1
27126,-0.1377198,22.784002,17.73144,0,0,1
27127,-0.14605749,-7.8935776,3.4384482,0,0,1
27128,0.23257972,0.7973427,4.940197,0,0,1
27129,-0.84515595,5.8762655,10.559248,0,0,1
27130,0.09667632,8.959273,11.466601,0,0,1
27131,0.23028708,8.75587,10.068563,0,0,1
27132,0.36959484,8.310584,10.398241,1,1,1
27133,0.5307119,8.489944,12.007039,1,1,1
27134,0.40594807,7.807014,12.49069,1,1,1
27135,0.63476825,7.2224073,12.74409,1,1,1
27136,0.6552491,6.291871,11.324301,1,0,1
27137,0.5658025,5.245677,9.927008,1,0,1
27138,0.45112398,3.5062401,8.15418,1,0,1
27139,0.2685369,2.1141553,6.6137753,1,0,1
27140,0.24153237,1.3212576,5.5290823,1,0,1
27141,0.007409229,6.3711815,5.061724,0,0,1
27142,-0.0768696,17.814173,10.723978,0,0,1
27143,0.18393458,-3.1137462,5.026979,0,0,1
27144,-0.10652993,12.0489645,13.391212,0,0,1
27145,0.120117456,8.688007,10.158172,0,0,1
27146,0.39196065,9.212119,11.094596,1,1,1
27147,0.46347916,8.645716,12.247926,1,1,1
27148,0.31809568,6.966275,11.603083,1,1,1
27149,0.42906293,5.311731,10.467828,1,0,1
27150,0.48382097,4.525158,9.3442545,1,0,1
27151,0.47838297,3.7089734,8.196936,1,0,1
27152,0.34326795,2.3583019,6.8459845,1,0,1
27153,0.24961615,1.0810896,5.6634054,1,0,1
27154,0.15553838,10.021682,7.241764,0,0,1
27155,3.9711394e-05,23.910582,13.75084,0,0,1
27156,0.9935178,-2.0748394,6.062387,0,0,1
27157,-0.19130917,14.892292,15.962047,0,0,1
27158,-0.15661728,13.376004,13.974643,0,0,1
27159,0.27274713,8.164159,9.866581,1,1,1
27160,0.25213155,7.9406967,9.950377,1,1,1
27161,0.39635885,8.764503,10.692619,1,1,1
27162,0.41354457,8.762209,12.423325,1,1,1
27163,0.39879176,7.841677,11.458802,1,1,1
27164,0.35236683,3.637182,8.250183,1,0,1
27165,0.4921216,2.3482134,6.851033,1,0,1
27166,0.12972432,4.0215764,5.8471513,0,0,1
27167,0.2892201,12.071825,9.491332,0,0,1
27168,0.3769904,0.2970624,6.0879273,0,0,1
27169,-0.063850276,15.608045,15.744069,0,0,1
27170,-0.16081117,13.730366,14.428046,0,0,1
27171,0.2490593,7.906975,9.90111,0,0,1
27172,0.32988498,6.485153,9.203175,1,1,1
27173,0.31704897,6.518388,9.011663,1,1,1
27174,0.47685552,6.2343416,9.884815,1,0,1
27175,0.3803925,5.8500776,9.304246,1,0,1
27176,0.36815885,4.0660563,8.247474,1,0,1
27177,0.33132243,3.4478676,7.2654753,1,0,1
27178,0.015355459,5.557172,7.0016117,0,0,1
27179,0.28677228,13.695425,11.915876,0,0,1
27180,1.1490185,2.8484309,8.556776,0,0,1
27181,0.4471542,-2.3505416,-1.0036858,0,0,1
27182,-0.050829507,14.395146,14.388077,0,0,1
27183,-0.09261388,12.917323,13.2365465,0,0,1
27184,-0.081716254,11.788759,12.430212,0,0,1
27185,0.26782632,6.076095,8.969242,0,0,1
27186,0.4810484,4.9250093,8.391789,1,0,1
27187,0.3785355,3.001858,6.181186,1,0,1
27188,0.24489091,4.9031644,7.5561767,1,0,1
27189,0.37274137,5.4005594,8.500332,1,0,1
27190,0.30742788,5.737828,8.60879,1,0,1
27191,0.23305656,4.8047566,7.682687,1,0,1
27192,-0.12478959,4.543214,4.9980774,0,0,1
27193,-0.15261507,10.4756775,8.436447,0,0,1
27194,0.508075,6.0612082,12.3832855,0,0,1
27195,0.44691655,-1.5295401,-0.09034304,0,0,1
27196,-0.09880126,13.601589,13.286023,0,0,1
27197,-0.10321468,12.950089,12.7674055,0,0,1
27198,-0.11319712,11.391618,11.312232,0,0,1
27199,0.10479924,6.921004,8.902208,0,0,1
27200,0.33600464,4.6630716,8.272734,1,0,1
27201,0.5936205,1.2515649,3.2623336,1,0,1
27202,0.28048977,0.88614887,3.3791208,1,0,1
27203,0.23357438,4.6354876,6.533737,1,0,1
27204,0.33297357,6.535155,8.703934,1,0,1
27205,0.22516926,6.923713,9.327034,1,0,1
27206,0.15333743,6.040016,8.912708,0,0,1
27207,-0.40210795,3.657439,4.2891073,1,0,1
27208,0.018426487,14.503877,12.62623,0,0,1
27209,-2.286332,11.158932,15.152139,0,0,1
27210,0.6273233,1.4738992,2.5407608,0,0,1
27211,-0.6006885,1.5197233,2.013317,0,0,1
27212,-0.259804,13.494179,12.459633,1,1,1
27213,-0.15194441,13.025656,12.172105,0,0,1
27214,-0.06489946,11.967184,11.356864,0,0,1
27215,0.06630507,6.9786425,8.23386,0,0,1
27216,0.09515147,5.049363,7.5550814,0,0,1
27217,0.47626472,0.9534635,2.7928996,1,0,1
27218,0.43783194,-0.21496293,1.6777447,1,0,1
27219,0.2498681,4.2012515,6.3544254,1,0,1
27220,0.21418236,5.8059235,8.036665,1,0,1
27221,0.17295155,5.5749187,7.979477,0,0,1
27222,0.112553895,4.2955847,7.419294,0,0,1
27223,0.12490025,0.76596785,5.1336236,0,0,1
27224,-0.50497097,-5.856818,-0.95931053,1,0,1
27225,-0.3335346,4.5986,4.5014353,0,0,1
27226,0.30735472,21.370882,33.151264,0,0,1
27227,0.46918538,8.33957,7.894249,0,0,1
27228,0.58942604,3.3082051,3.2402985,0,0,1
27229,-0.5458843,2.2343593,1.3610613,1,0,1
27230,-0.2678087,13.158431,11.858158,1,1,1
27231,-0.23074733,12.616531,11.458739,1,1,1
27232,-0.0943766,12.631633,11.226055,0,0,1
27233,0.03940475,7.189163,6.6674695,0,0,1
27234,0.1523279,5.1944513,6.16654,0,0,1
27235,0.15735796,3.2068603,5.7566714,0,0,1
27236,0.3639337,1.7805125,5.2898808,1,0,1
27237,0.33326778,1.6470287,4.3966684,1,0,1
27238,0.3275343,1.1376046,3.2834363,1,0,1
27239,0.26232347,0.7927483,2.552682,1,0,1
27240,0.18044172,3.9236963,6.2419763,1,0,1
27241,0.11441103,4.13326,6.7440095,0,0,1
27242,0.11931322,3.8176804,5.93729,0,0,1
27243,0.13897096,2.226873,4.7183223,0,0,1
27244,-0.22887744,-4.9915104,-0.2717181,0,0,1
27245,0.49351266,105.70942,67.86709,0,0,1
27246,0.04344909,1.7106646,1.002533,0,0,1
27247,-0.25852326,2.7397113,0.3094688,0,0,1
27248,-0.30161655,7.005272,4.174215,0,0,1
27249,-0.27401108,10.619811,7.0941205,0,0,1
27250,-0.30698752,12.838124,9.811914,1,1,1
27251,-0.22201598,13.62158,11.055973,1,1,1
27252,-0.13190234,12.625538,11.055511,0,0,1
27253,-0.17214568,11.918783,10.827473,0,0,1
27254,-0.11417079,12.054939,10.60417,0,0,1
27255,0.027491815,7.736078,6.6691327,0,0,1
27256,0.12721585,6.4019217,5.6859064,0,0,1
27257,0.19877951,4.163781,5.0507016,1,0,1
27258,0.14553504,2.6159766,4.738607,0,0,1
27259,0.39811134,0.6509643,3.9182525,1,0,1
27260,0.26135486,1.1319835,3.909317,1,0,1
27261,0.06452728,4.3127284,4.7424707,0,0,1
27262,0.06191178,5.0000267,5.4047146,0,0,1
27263,0.12034481,-0.25693867,-3.2845974,0,0,1
27264,-0.15152976,1.910571,2.4187717,0,0,1
27265,1.1978797,-1.8607863,-0.6987822,0,0,1
27266,-0.024142662,-4.668901,-5.3950777,0,0,1
27267,0.0952793,-2.59202,-4.2924356,0,0,1
27268,-0.42244178,1.7818564,-0.34554848,0,0,1
27269,-0.37989596,1.8365455,0.13318548,1,0,1
27270,-0.27263796,6.0948167,3.609978,0,0,1
27271,-0.19471124,9.561738,5.9680843,0,0,1
27272,-0.21138369,12.600847,8.666487,0,0,1
27273,-0.13167077,13.195514,9.862494,0,0,1
27274,-0.08362637,11.495792,9.791345,0,0,1
27275,-0.10185566,10.7197485,9.110761,0,0,1
27276,-0.09100738,10.225388,8.423188,0,0,1
27277,-0.010855581,8.960606,7.6409492,0,0,1
27278,0.03217607,7.5953884,6.549065,0,0,1
27279,0.0065703755,6.8307357,5.5814967,0,0,1
27280,0.17589027,5.8112974,5.0880575,0,0,1
27281,0.22294647,4.209395,5.070942,0,0,1
27282,0.33535042,0.11658452,3.043973,1,0,1
27283,0.16681433,0.18356726,2.6687794,0,0,1
27284,0.104197055,4.956263,5.0835056,0,0,1
27285,0.062770806,5.4381566,5.605878,0,0,1
27286,0.09921769,3.6160755,4.9559665,0,0,1
27287,0.13125166,-0.57829094,-2.1902268,0,0,1
27288,0.80726045,-5.4257684,-4.5658965,0,0,1
27289,0.27289146,-3.098917,-5.0208297,0,0,1
27290,-0.5615129,1.1376275,-0.4322362,1,0,1
27291,-0.47528186,2.6273394,0.9294075,1,0,1
27292,-0.19015756,5.7097607,2.689181,0,0,1
27293,-0.2528375,8.576201,4.5862517,1,1,1
27294,-0.18983422,10.960077,6.456968,1,1,1
27295,-0.04427041,10.393648,6.781324,0,0,1
27296,-0.043209795,8.095984,6.3343873,0,0,1
27297,-0.13064103,7.529146,5.470513,0,0,1
27298,-0.10382807,6.9312305,4.8437433,0,0,1
27299,-0.10718611,5.924145,4.7375507,0,0,1
27300,-0.043549158,5.3145466,4.7250648,0,0,1
27301,0.046777602,5.09992,4.6270924,0,0,1
27302,0.19187969,0.7162776,3.1306973,1,0,1
27303,0.11859985,3.8171585,4.0154085,0,0,1
27304,0.05458302,4.300301,4.2662225,0,0,1
27305,0.00862708,2.724402,3.2845676,0,0,1
27306,-0.058227617,0.603629,-2.5270793,0,0,1
27307,-0.1966625,11.425012,5.5558453,0,0,1
27308,-0.806792,7.747642,12.20194,0,0,1
27309,-4.0978303,-3.0854983,-3.4874198,0,0,1
27310,0.035405334,-2.2814956,-4.3316803,0,0,1
27311,-0.37726125,2.7982166,0.42051947,1,0,1
27312,-0.16967195,5.3911247,2.1837063,0,0,1
27313,-0.18005233,7.1374326,3.599217,0,0,1
27314,-0.10534613,8.013625,4.18081,0,0,1
27315,0.03903277,7.285226,3.904508,0,0,1
27316,-0.07559141,5.399899,3.0342567,0,0,1
27317,-0.2114898,4.9079046,2.2452514,0,0,1
27318,-0.1506008,4.3315988,2.1133316,0,0,1
27319,-0.07076366,3.7652457,2.6506817,0,0,1
27320,-0.06720951,3.4922311,3.2199953,0,0,1
27321,0.021757927,3.6841552,3.7779455,0,0,1
27322,0.039357185,0.97266805,2.9610627,0,0,1
27323,0.04162968,-0.7214181,1.4080323,0,0,1
27324,-0.009574459,-1.3624645,0.15634146,0,0,1
27325,0.13628086,1.6968331,2.2101598,0,0,1
27326,0.07001994,2.3108933,2.417465,0,0,1
27327,-0.045529593,1.1978503,2.0346274,0,0,1
27328,0.13475806,0.6758507,-0.87314594,0,0,1
27329,-0.2618713,13.378018,11.746174,0,0,1
27330,-0.40300083,-6.1353655,-4.458031,0,0,1
27331,0.7728338,-1.6806649,-3.4665983,0,0,1
27332,-0.18727718,-1.644059,-3.5187957,0,0,1
27333,-0.07135899,-1.5213269,-3.4290855,0,0,1
27334,-0.18282829,4.631144,1.6719918,0,0,1
27335,-0.1856758,5.56949,2.9868872,0,0,1
27336,-0.13459957,5.8191085,3.19939,0,0,1
27337,-0.0011120444,5.420894,2.7801197,0,0,1
27338,-0.062199935,4.261551,1.7685034,0,0,1
27339,-0.100264944,3.7728274,1.0006905,0,0,1
27340,0.035909828,2.2649426,3.0934296,0,0,1
27341,0.043039944,0.40898427,1.8775623,0,0,1
27342,0.055499632,-1.3328207,0.47872764,0,0,1
27343,-0.044303685,-3.0860302,-1.0401137,0,0,1
27344,-0.111492604,-3.587044,-2.0601704,0,0,1
27345,-0.12304489,-2.5980325,-1.871131,0,0,1
27346,0.028205376,-1.8204405,-0.8619608,0,0,1
27347,-0.20377803,2.4117222,-0.5578448,0,0,1
27348,-0.034802154,17.369415,18.878887,0,0,1
27349,3.4323666,-1.9959246,1.1987947,0,0,1
27350,0.041844852,-9.733014,-7.0339546,0,0,1
27351,0.6214691,-2.656228,-4.05876,0,0,1
27352,-0.16331743,-1.1462564,-2.9668572,0,0,1
27353,0.24471734,0.064695515,-2.553536,0,0,1
27354,-0.17029063,3.0531342,1.6806225,0,0,1
27355,-0.22334756,3.3559594,1.9152629,0,0,1
27356,-0.0885431,3.302175,1.779048,0,0,1
27357,-0.10883347,2.8761456,1.3965348,0,0,1
27358,-0.041307826,2.6010795,1.0145354,0,0,1
27359,-0.020211866,-0.14954425,0.93789566,0,0,1
27360,-0.07008081,-3.8300254,-2.0085356,0,0,1
27361,-0.16734326,-4.773067,-3.095419,0,0,1
27362,-0.13295954,-4.0329285,-3.2967997,0,0,1
27363,-0.020532941,-3.5849879,-2.7209718,0,0,1
27364,-0.03967678,9.539257,5.812267,0,0,1
27365,-0.07346489,30.75522,62.35774,0,0,1
27366,-0.5126391,-10.466161,-7.7525506,0,0,1
27367,0.38595116,-1.1151712,-2.422508,0,0,1
27368,0.123974234,1.4871469,-1.1359777,0,0,1
27369,-0.12601571,2.6451232,-0.5820306,0,0,1
27370,-0.23017731,1.231569,1.0375735,0,0,1
27371,-0.012326491,0.56723404,1.9457234,0,0,1
27372,-0.0064496486,0.28455395,1.193033,0,0,1
27373,-0.073655955,-0.9393093,0.14678036,0,0,1
27374,-0.12519324,-1.7381454,-1.0769879,0,0,1
27375,-0.14045131,-4.1932144,-2.8563352,0,0,1
27376,-0.23959562,-4.820707,-3.2674863,1,0,1
27377,-0.16064751,-4.113975,-3.4357827,0,0,1
27378,-0.061725993,-4.077513,-3.3308733,0,0,1
27379,-0.06618665,-3.0510523,0.14857046,0,0,1
27380,0.10046702,9.271698,11.757732,0,0,1
27381,2.0086544,14.544234,23.499704,0,0,1
27382,-1.3528694,-11.447401,-8.270415,0,0,1
27383,0.13796802,1.5368843,-0.093560636,0,0,1
27384,0.09255445,2.4271014,0.6777365,0,0,1
27385,-0.35753638,1.6080669,0.6092928,0,0,1
27386,-0.22587496,-1.3506562,0.2755733,0,0,1
27387,-0.2271039,-1.3673633,0.1892062,0,0,1
27388,-0.006341388,-1.6354746,-0.310749,0,0,1
27389,0.012569092,-2.1919913,-1.1871345,0,0,1
27390,-0.10133828,-3.4812613,-2.4058175,0,0,1
27391,-0.17059442,-3.3666406,-3.2150998,1,0,1
27392,-0.19705786,-4.0143895,-2.9636986,1,0,1
27393,-0.16082792,-3.3627908,-2.988197,0,0,1
27394,0.03425914,-3.5743892,-3.2774954,0,0,1
27395,-0.37851906,-5.731181,-3.6996233,1,0,1
27396,-0.39317182,1.7858212,2.3107412,0,0,1
27397,-1.0294745,-5.0087395,8.749176,0,0,1
27398,-0.8497268,-11.849815,-8.333549,0,0,1
27399,0.41497576,0.68494844,-1.1692872,0,0,1
27400,0.15394174,1.6044565,0.23702788,0,0,1
27401,-0.3525595,0.95361257,0.25993437,0,0,1
27402,0.030148193,0.5491396,0.027771065,0,0,1
27403,-0.1926051,0.33666602,0.0045879576,0,0,1
27404,-0.2047861,-2.6351466,-1.0589747,0,0,1
27405,-0.23700133,-2.9277625,-1.6071974,0,0,1
27406,-0.15157263,-4.6955104,-3.6087594,0,0,1
27407,-0.29183024,-4.090656,-3.8144743,1,0,1
27408,-0.19284903,-3.4246678,-3.66976,1,0,1
27409,-0.09805446,-3.3248298,-2.6284125,0,0,1
27410,-0.34380746,1.0970197,1.728683,0,0,1
27411,2.0719042,-7.8721313,-1.8937564,0,0,1
27412,-0.42258,-0.8488088,-2.1598907,0,0,1
27413,-0.53643805,-1.0277661,-1.6985729,0,0,1
27414,-0.06819631,-1.2321613,-1.3976558,0,0,1
27415,-0.31530923,-0.63310415,-0.59432465,0,0,1
27416,-0.30177385,-0.14089596,0.41984364,0,0,1
27417,-0.11239627,0.5490573,1.4282291,0,0,1
27418,-0.28251445,1.0638779,1.7546463,1,0,1
27419,-0.20562412,-0.1450161,1.3462893,0,0,1
27420,-0.23207568,-2.8324916,-1.3428097,0,0,1
27421,-0.27073038,-3.1658635,-1.9264845,1,0,1
27422,-0.17650819,-4.0251164,-2.6807075,0,0,1
27423,-0.33558604,-2.9899702,-2.4807944,1,0,1
27424,-0.25692362,-2.3224397,-2.317118,1,0,1
27425,-0.11316882,-2.125874,-2.3146207,0,0,1
27426,-0.2899068,-2.4593077,-2.2587068,0,0,1
27427,-0.17802846,3.9048269,4.630323,0,0,1
27428,0.81460434,-6.5510254,-1.1717697,0,0,1
27429,1.7503927,-4.39027,-6.359107,0,0,1
27430,-0.867615,-3.7233427,-4.7012525,0,0,1
27431,-0.58915997,-3.2322137,-3.838747,0,0,1
27432,-0.26844513,-2.6541152,-2.987863,0,0,1
27433,-0.37306643,-1.7727187,-2.0133984,0,0,1
27434,-0.33811125,-0.88185614,-0.33793613,0,0,1
27435,-0.22792307,0.24432607,1.3514594,0,0,1
27436,-0.33014268,1.2699986,2.3380637,1,0,1
27437,-0.18836443,0.8554696,2.2567053,0,0,1
27438,-0.24870981,-0.053031854,1.2863139,0,0,1
27439,-0.25172195,-1.8661963,-0.44498405,0,0,1
27440,-0.16282317,-2.0900967,-0.7718739,0,0,1
27441,-0.15858741,-1.5824022,-0.30647996,0,0,1
27442,-0.31608096,-0.647981,-0.025146017,1,0,1
27443,-0.2943228,-0.35100415,-0.29651192,1,0,1
27444,-0.1368685,-0.9386383,-1.2189146,0,0,1
27445,0.04474553,-1.1940521,-1.3651898,0,0,1
27446,-0.21436438,3.9606097,4.3089175,0,0,1
27447,1.0692447,-5.892393,-0.10208876,0,0,1
27448,0.35058418,-8.052537,-5.124368,0,0,1
27449,1.0972815,-4.4204044,-6.198199,0,0,1
27450,-0.3851002,-3.606798,-4.7265053,0,0,1
27451,-0.13935234,-2.9903128,-3.8547456,0,0,1
27452,-0.35020825,-0.29189315,-0.14037168,0,0,1
27453,-0.18732138,1.04707,1.9813015,0,0,1
27454,-0.16374795,0.3439677,1.8610708,0,0,1
27455,-0.16771656,-1.2486742,0.42465988,0,0,1
27456,-0.114012145,-1.1652445,0.5585756,0,0,1
27457,-0.17653123,0.7658228,1.3871655,0,0,1
27458,-0.14177485,0.8539164,0.7843534,0,0,1
27459,-0.23665155,-2.1378305,-1.9075705,0,0,1
27460,0.06639641,-1.9697134,-1.9707235,0,0,1
27461,-0.03221556,3.9887447,2.5418591,0,0,1
27462,-2.281884,-1.638061,2.526147,0,0,1
27463,-0.4852157,-2.8209748,-3.939202,0,0,1
27464,-0.31669545,-2.8635395,-4.2083235,0,0,1
27465,-0.078952804,-2.0542002,-3.8448274,0,0,1
27466,-0.06375989,-2.1301415,-3.5707278,0,0,1
27467,-0.29485917,-0.58808726,-1.3254354,0,0,1
27468,-0.2891516,-0.60321265,1.057041,1,0,1
27469,-0.4244069,-0.5383956,1.4164073,1,0,1
27470,-0.22855176,-1.4388798,0.8591603,0,0,1
27471,-0.02352958,-0.7840108,0.91504145,0,0,1
27472,-0.087899394,0.83330166,0.44048813,0,0,1
27473,-0.043520022,-3.1875052,-2.0684376,0,0,1
27474,-0.022519324,-1.4019996,-0.24521543,0,0,1
27475,-0.08807156,2.570477,4.362085,0,0,1
27476,1.6295346,1.2634559,6.713413,0,0,1
27477,2.0579724,-1.6558859,0.95606554,0,0,1
27478,-0.4766,1.5400456,-0.48260278,0,0,1
27479,0.05536689,0.6388457,-1.707102,0,0,1
27480,0.012741587,0.67705864,-1.6938738,0,0,1
27481,-0.05565729,-0.91540223,-2.007246,0,0,1
27482,0.08180225,-1.9659768,-2.602585,0,0,1
27483,-0.30144498,-1.4532634,-2.488179,0,0,1
27484,-0.3659271,-2.3679376,-2.0185583,1,0,1
27485,-0.26229754,-1.5676286,-0.4531479,0,0,1
27486,-0.39194876,-0.9720476,0.67214966,1,0,1
27487,-0.5308501,-1.7457383,0.5520343,1,0,1
27488,-0.3706663,-1.7874333,0.16349702,1,0,1
27489,-0.028748542,-0.73115486,0.19826414,0,0,1
27490,-0.3778836,-1.319054,-2.5162003,1,0,1
27491,-0.47158322,-2.2131834,-1.789784,1,0,1
27492,-0.1597938,-0.04247287,1.428191,0,0,1
27493,-10.148385,0.46363193,4.8874063,0,0,1
27494,-0.44521192,-1.1230713,2.3783226,0,0,1
27495,0.15584451,2.123176,-0.2865351,0,0,1
27496,0.17949092,-1.2208762,-1.42363,0,0,1
27497,-0.5054478,-1.1074674,-2.4145174,1,0,1
27498,-0.5133311,-2.5136805,-2.3205957,1,0,1
27499,-0.043351706,-1.6468412,-1.2889515,0,0,1
27500,-0.24994962,-0.7120815,-0.037830714,0,0,1
27501,-0.50503457,-0.5164779,0.17038204,1,0,1
27502,-0.35983202,0.24020824,0.010154232,1,0,1
27503,-0.11088083,-0.2962279,-2.6386476,0,0,1
27504,-0.29852188,-0.5673777,-2.6256306,1,0,1
27505,-0.32932055,0.41777134,-1.0327199,0,0,1
27506,-0.549902,1.6467849,2.0268364,1,0,1
27507,0.3593365,-0.65807116,4.8776474,0,0,1
27508,-0.59195733,-4.3171806,1.3532811,0,0,1
27509,0.66542655,-0.9573197,-1.1137422,0,0,1
27510,-0.060901616,0.9510937,-0.88906264,0,0,1
27511,-0.7485527,0.452078,-0.8028454,1,0,1
27512,-0.8009679,-0.61198235,-0.72418964,1,0,1
27513,-0.06741987,2.1255758,0.36598966,0,0,1
27514,-0.3595133,2.4148026,0.5138674,0,0,1
27515,-0.23672223,2.737639,-0.043324497,0,0,1
27516,-0.25923154,0.41649264,-2.3075402,0,0,1
27517,-0.3064749,1.8301212,-2.6489406,0,0,1
27518,-0.18275209,2.0504713,-1.8282048,0,0,1
27519,-0.36968166,2.877316,0.24555409,0,0,1
27520,-0.15972388,-8.260721,-1.9341809,0,0,1
27521,0.4804877,-1.5516241,-1.360597,0,0,1
27522,-0.47254267,0.975049,0.20524928,0,0,1
27523,0.05537635,4.111133,0.3489515,0,0,1
27524,-0.44090644,5.263982,0.51361156,0,0,1
27525,-0.6324179,5.0375447,-0.22220342,1,0,1
27526,-0.6322774,1.5946484,-0.86158586,1,0,1
27527,-0.4928261,-0.15992814,-1.1805319,0,0,1
27528,-0.16561817,1.7750056,-1.2823917,0,0,1
27529,1.1894906,-7.5595512,-1.7084839,0,0,1
27530,-0.55379814,-5.5606685,-0.69955224,0,0,1
27531,-0.06095758,-3.5211737,-0.042176306,0,0,1
27532,-0.10693327,-1.1917664,0.15356505,0,0,1
27533,-0.48736396,-0.32374766,0.06611969,0,0,1
27534,-1.0342871,-0.946968,-0.94807404,0,0,1
27535,-0.7501145,0.44429937,-0.939335,0,0,1
27536,0.0151675325,2.9593704,-0.6452638,0,0,1
27537,-0.18582816,4.2690263,-0.37627408,0,0,1
27538,-0.66417015,4.526905,-0.41399637,0,0,1
27539,-0.31363514,0.8513288,-0.6939094,0,0,1
27540,0.02927307,0.31695658,2.7503903,0,0,1
27541,2.1944187,0.7890618,2.3739905,0,0,1
27542,-1.5965656,-1.3497956,-0.28577086,0,0,1
27543,-1.32592,-2.0629368,-1.1257366,0,0,1
27544,-0.8572951,-1.3219098,-1.3569759,0,0,1
27545,1.0527873,5.113456,13.460745,1,0,1
27546,0.89361215,6.0833893,13.345386,1,0,1
27547,1.044481,7.7641735,14.400737,1,0,1
27548,1.0703715,14.597634,19.182243,1,0,1
27549,1.1250453,34.24951,29.238894,1,0,1
27550,1.4974477,57.61817,56.49864,1,0,1
27551,1.71512,55.34391,79.71037,0,0,1
27552,3.9822903,3.8167825,10.222208,1,0,1
27553,2.0134745,2.2494,10.025545,0,0,1
27554,1.4437602,2.2434847,10.36838,0,0,1
27555,0.96737176,1.8023255,10.359443,1,0,1
27556,0.8466917,-0.86084867,10.117665,0,0,1
27557,1.1935837,-2.3280559,9.125688,1,0,1
27558,1.5423397,-2.5224292,7.4716697,1,0,1
27559,0.6056341,33.970726,32.136738,0,0,1
27560,1.2870237,397.0221,282.71744,0,0,1
27561,0.8695298,14.888272,-143.48012,0,0,1
27562,2.3405654,1.9829471,9.361333,0,0,1
27563,2.569528,5.680346,9.519685,1,0,1
27564,1.3848096,0.74844563,8.162351,1,0,1
27565,1.3951901,0.030976677,6.9583488,1,0,1
27566,0.9388389,12.391962,4.6645207,0,0,1
27567,0.5743286,55.334293,41.710125,0,0,1
27568,-0.10366761,43.83233,270.5819,0,0,1
27569,-0.4632266,99.86544,-119.74059,0,0,1
27570,2.3249204,3.3144841,9.034479,0,0,1
27571,1.9784997,4.7537694,9.257205,1,0,1
27572,1.6216258,1.610636,7.339061,1,0,1
27573,1.2253737,1.0375464,6.254137,1,0,1
27574,0.8595225,0.06288338,4.7128115,1,0,1
27575,0.41289338,-9.0992985,-5.312013,0,0,1
27576,0.5798698,-3.732328,1.6228685,0,0,1
27577,0.326275,12.076445,24.828018,0,0,1
27578,1.6602396,4.2697387,9.788023,1,0,1
27579,1.6743941,1.3669202,7.1976533,1,0,1
27580,1.1684927,0.74036324,5.972676,1,0,1
27581,0.8938111,0.13760935,4.544699,1,0,1
27582,0.6693316,-0.5498142,3.2985191,1,0,1
27583,0.16859905,-5.288765,-3.4198666,0,0,1
27584,-0.11739394,-10.884084,-123.95156,0,0,1
27585,0.07525295,-9.297267,-65.42874,0,0,1
27586,1.8835311,5.843036,11.064318,1,0,1
27587,1.3065343,0.45072857,5.821857,1,0,1
27588,1.342634,0.26743454,5.1464543,1,0,1
27589,1.3484745,0.108903095,4.256762,1,0,1
27590,0.9621538,-0.6447782,3.0941439,1,0,1
27591,-0.15686251,181.52391,51.615856,0,0,1
27592,0.12772042,-10.781238,-167.6605,0,0,1
27593,0.099625885,-5.7959375,-270.57373,0,0,1
27594,2.3532178,7.034109,11.264002,1,1,1
27595,2.2223597,5.94553,9.989077,1,1,1
27596,1.4446837,3.3795173,8.2129,1,0,1
27597,0.87641615,-1.1306854,3.2980793,1,0,1
27598,1.1642128,-1.30483,3.0393388,0,0,1
27599,1.2490445,-1.2713366,2.6446643,0,0,1
27600,0.9905471,-1.4776155,2.0508459,1,0,1
27601,0.6820361,-1.4876559,1.4101539,0,0,1
27602,0.12636273,0.9780944,2.6170785,0,0,1
27603,0.0036201575,2.3847666,3.3985066,0,0,1
27604,-0.20494825,7.667562,6.8384376,0,0,1
27605,0.0072065745,33.96298,27.237482,0,0,1
27606,0.17263894,133.45021,148.21141,0,0,1
27607,0.45240772,3103.5088,4260.9287,0,0,1
27608,2.660623,6.449187,9.970951,1,1,1
27609,1.929103,4.246421,8.165199,1,0,1
27610,1.0676223,1.477395,6.2946253,1,0,1
27611,0.81632984,0.33877102,4.986305,1,0,1
27612,0.4732372,-2.474924,1.3013376,1,0,1
27613,0.5106959,-2.2681174,1.3498925,1,0,1
27614,0.6244642,-1.9330873,1.2200812,1,0,1
27615,0.5689123,-1.3136712,1.398302,0,0,1
27616,0.24017407,0.67377937,2.5618978,0,0,1
27617,0.1222215,1.856475,3.373309,0,0,1
27618,-0.034400288,2.6754684,3.9348285,0,0,1
27619,-0.11839756,3.4572098,4.03845,0,0,1
